1.080000000000000000e+02;9.240310077519371390e-01
1.090000000000000000e+02;-2.409302325581395898e+00
1.100000000000000000e+02;-7.596899224806286099e-02
1.110000000000000000e+02;1.924031007751937139e+00
1.120000000000000000e+02;2.924031007751937139e+00
1.130000000000000000e+02;2.590697674418603214e+00
1.140000000000000000e+02;-3.075968992248062861e+00
1.150000000000000000e+02;6.740310077519371390e-01
1.160000000000000000e+02;-7.426356589147289355e-01
1.170000000000000000e+02;-2.575968992248062861e+00
1.180000000000000000e+02;-1.575968992248062861e+00
1.190000000000000000e+02;-2.298151460942161606e-01
1.200000000000000000e+02;9.240310077519371390e-01
1.210000000000000000e+02;2.573643410852710645e-01
1.250000000000000000e+02;9.240310077519371390e-01
1.260000000000000000e+02;1.424031007751937139e+00
1.270000000000000000e+02;-1.075968992248062861e+00
1.280000000000000000e+02;-4.075968992248062861e+00
1.290000000000000000e+02;-7.596899224806286099e-02
1.300000000000000000e+02;-5.075968992248062861e+00
1.310000000000000000e+02;-2.575968992248062861e+00
1.320000000000000000e+02;1.146253229974158572e+00
1.330000000000000000e+02;-2.409302325581395898e+00
1.340000000000000000e+02;-3.075968992248062861e+00
1.350000000000000000e+02;-1.075968992248062861e+00
1.360000000000000000e+02;-2.075968992248062861e+00
1.370000000000000000e+02;-7.596899224806286099e-02
1.380000000000000000e+02;-1.075968992248062861e+00
1.390000000000000000e+02;-6.075968992248062861e+00
1.400000000000000000e+02;2.924031007751937139e+00
1.410000000000000000e+02;-8.075968992248062861e+00
1.420000000000000000e+02;9.240310077519371390e-01
1.430000000000000000e+02;2.924031007751937139e+00
1.440000000000000000e+02;1.924031007751937139e+00
1.450000000000000000e+02;9.240310077519371390e-01
1.460000000000000000e+02;3.924031007751937139e+00
1.470000000000000000e+02;3.924031007751937139e+00
1.480000000000000000e+02;-7.075968992248062861e+00
1.490000000000000000e+02;9.240310077519371390e-01
1.500000000000000000e+02;9.240310077519371390e-01
1.510000000000000000e+02;9.240310077519371390e-01
1.520000000000000000e+02;3.924031007751937139e+00
1.530000000000000000e+02;3.924031007751937139e+00
1.540000000000000000e+02;2.924031007751937139e+00
1.550000000000000000e+02;2.924031007751937139e+00
1.560000000000000000e+02;9.240310077519371390e-01
1.570000000000000000e+02;2.924031007751937139e+00
1.580000000000000000e+02;3.924031007751937139e+00
1.590000000000000000e+02;3.924031007751937139e+00
1.600000000000000000e+02;3.924031007751937139e+00
1.610000000000000000e+02;-3.075968992248062861e+00
1.620000000000000000e+02;-7.596899224806286099e-02
1.630000000000000000e+02;2.924031007751937139e+00
1.640000000000000000e+02;-7.596899224806286099e-02
1.650000000000000000e+02;1.924031007751937139e+00
1.660000000000000000e+02;9.240310077519371390e-01
1.700000000000000000e+02;-1.075968992248062861e+00
1.710000000000000000e+02;3.924031007751937139e+00
1.720000000000000000e+02;2.924031007751937139e+00
1.730000000000000000e+02;3.924031007751937139e+00
1.740000000000000000e+02;3.924031007751937139e+00
1.750000000000000000e+02;2.924031007751937139e+00
1.760000000000000000e+02;3.924031007751937139e+00
1.770000000000000000e+02;3.924031007751937139e+00
1.780000000000000000e+02;3.924031007751937139e+00
1.810000000000000000e+02;-1.075968992248062861e+00
1.820000000000000000e+02;-1.075968992248062861e+00
1.830000000000000000e+02;9.240310077519371390e-01
1.840000000000000000e+02;2.924031007751937139e+00
1.850000000000000000e+02;1.924031007751937139e+00
1.860000000000000000e+02;-4.075968992248062861e+00
1.870000000000000000e+02;-2.075968992248062861e+00
1.880000000000000000e+02;2.924031007751937139e+00
1.890000000000000000e+02;-7.075968992248062861e+00
1.900000000000000000e+02;2.924031007751937139e+00
1.910000000000000000e+02;3.924031007751937139e+00
